text,created_at,event
Obama tweets about immigration policy changes,2024-01-17T07:04:20.642420,event_9
fomo OpenAI CEO reveals plans for GPT-5,2024-01-17T07:06:36.268031,event_11
Harris speaks about infrastructure at today's conference tbh #politics41,2024-01-17T07:13:30.282244,event_41
Spider-Man breaks box office records this weekend #entertainment34,2024-01-17T07:22:00.147224,event_34
Best performance by Drake at Oscars!,2024-01-17T07:26:07.189478,event_2
@user1350: Meta stock surges after Vision Pro announcement #technology19,2024-01-17T07:27:40.701220,event_19
Newsom tweets about immigration policy changes 😭,2024-01-17T07:30:57.089241,event_1
😱 Just watched Dodgers vs Eagles. Best game ever! #sports24,2024-01-17T07:35:10.137789,event_24
@user2682: bruh Newsom's stance on foreign policy sparks debate #politics33,2024-01-17T07:40:55.305545,event_33
@user2189: Microsoft stock surges after Quest 3 announcement tl;dr #technology3,2024-01-17T07:47:46.713463,event_3
Google stock surges after Xbox announcement #technology11,2024-01-17T07:57:26.503120,event_11
Breaking: Pelosi announces new policy on education #politics17,2024-01-17T08:09:41.855490,event_17
Breaking: Earthquake hits Turkey - magnitude 7.0 #disaster44,2024-01-17T08:34:36.076112,event_44
@user2156: Just watched Liverpool vs Rockets. Best game ever!,2024-01-17T08:44:49.705151,event_48
@user4157: POTUS addresses nation on education - what do you think?,2024-01-17T08:49:55.170679,event_1
@user9727: Breaking: Google releases Quest 3 today #technology35,2024-01-17T08:50:03.552473,event_35
Health experts discuss mental health prevention goat #health13,2024-01-17T08:57:17.665016,event_13
@user4303: New legislation on infrastructure proposed by DeSantis #politics17,2024-01-17T08:59:27.467341,event_17
Breaking: Netflix releases PS5 today,2024-01-17T09:03:39.471320,event_35
Stay safe Turkey! earthquake approaching #disaster44,2024-01-17T09:06:19.706427,event_44
@user8075: smh Microsoft expands operations to Texas,2024-01-17T09:18:01.480221,event_46
Breaking: Microsoft and WhatsApp merger approved #business30,2024-01-17T09:31:48.836520,event_30
@user9040: Breaking: Earthquake hits Texas - magnitude 7.3,2024-01-17T09:39:24.757942,event_12
Tech news: SpaceX launches Pixel 8 globally asap,2024-01-17T09:48:23.661839,event_35
NVIDIA CEO reveals plans for Quest 3 🔥 #technology11,2024-01-17T09:48:29.841799,event_11
Emergency alert: tsunami warning for Turkey #disaster28,2024-01-17T09:50:13.839171,event_28
Stay safe Mexico! earthquake approaching,2024-01-17T09:52:01.167844,event_12
@user2765: Harris's stance on taxes sparks debate 😱 #politics33,2024-01-17T10:00:06.012479,event_33
@user6479: Major announcement from Trump regarding immigration,2024-01-17T10:05:50.266920,event_9
This healthcare story is breaking the internet #social7,2024-01-17T10:09:07.371351,event_7
@user6406: Emergency alert: hurricane warning for Hawaii #disaster44,2024-01-17T10:20:44.782281,event_44
@user912: Just saw Black Panther - absolutely amazing! Must watch!,2024-01-17T10:31:40.341247,event_2
@user9450: Breaking: Sanders announces new policy on climate change,2024-01-17T10:50:36.051271,event_25
Biden speaks about foreign policy at today's conference #politics9,2024-01-17T10:53:52.376876,event_9
POTUS addresses nation on infrastructure - what do you think? yolo,2024-01-17T10:58:10.871025,event_1
@user6374: ngl Breaking: Harris announces new policy on healthcare,2024-01-17T11:00:09.740443,event_1
Update on taxes: here's what we know fr fr #social7,2024-01-17T11:00:44.909891,event_7
Breaking: Amazon releases Vision Pro today #technology43,2024-01-17T11:12:20.155414,event_43
Tesla announces new Quest 3 - game changer!,2024-01-17T11:30:46.794827,event_11
Market update: Netflix leads finance gains,2024-01-17T11:34:29.924354,event_46
@user5081: Market update: NVIDIA leads retail gains imo,2024-01-17T11:42:33.595701,event_30
@user1781: Prayers for Texas after devastating storm,2024-01-17T11:48:50.343252,event_20
@user1949: SpaceX stock jumps after earnings report #business30,2024-01-17T11:56:04.796259,event_30
Biden's stance on economy sparks debate bruh #politics25,2024-01-17T12:03:53.243414,event_25
@user2077: btw SpaceX stock surges after Pixel 8 announcement,2024-01-17T12:07:53.704361,event_35
@user946: Google announces new Xbox - game changer!,2024-01-17T12:27:18.518255,event_11
Relief efforts underway in Japan after flood,2024-01-17T12:31:26.948438,event_12
Tech news: Netflix launches Quest 3 globally,2024-01-17T12:34:02.239412,event_43
@user5456: istg Breaking: heart disease research breakthrough announced,2024-01-17T12:44:19.019498,event_45
Breaking: Netflix releases GPT-5 today,2024-01-17T13:22:01.183818,event_43
OMG Drake just posted about immigration! #entertainment18,2024-01-17T13:24:34.855130,event_18
@user5986: Breaking: Google releases Vision Pro today 💯 #technology35,2024-01-17T13:26:35.824887,event_35
Amazing performance by Brady in today's football match yolo,2024-01-17T13:29:13.109692,event_24
@user4076: 😭 Major announcement from McConnell regarding taxes,2024-01-17T13:50:47.444692,event_25
Amazing performance by LeBron in today's MLB match,2024-01-17T14:03:00.434049,event_8
Tesla expands operations to New York #business30,2024-01-17T14:05:24.040147,event_30
@user2305: Hot take: foreign policy is overrated/underrated,2024-01-17T14:08:36.377805,event_7
Update: storm in Italy causes major damage,2024-01-17T14:13:35.971416,event_12
Press conference: Sanders discusses foreign policy,2024-01-17T14:19:14.179320,event_41
@user4885: Just watched Real Madrid vs Raiders. Best game ever! 🎉,2024-01-17T14:29:17.104886,event_8
Breaking: Biden announces new policy on immigration,2024-01-17T14:31:45.801507,event_1
New legislation on climate change proposed by Trump,2024-01-17T14:50:58.176910,event_1
@user4630: Health experts discuss mental health prevention !!! #health45,2024-01-17T14:52:38.375954,event_45
New legislation on economy proposed by McConnell,2024-01-17T15:08:19.531317,event_25
POTUS addresses nation on healthcare - what do you think?,2024-01-17T15:10:02.713360,event_17
CEO of SpaceX steps down - what's next? #business38,2024-01-17T15:12:43.530909,event_38
Everyone's talking about healthcare today! #social39,2024-01-17T15:16:41.405007,event_39
Breaking news: tsunami strikes New York #disaster12,2024-01-17T15:27:41.783760,event_12
Oppenheimer breaks box office records this weekend,2024-01-17T15:36:31.994904,event_34
The new Vision Pro from Tesla is incredible,2024-01-17T16:07:24.996723,event_35
POTUS addresses nation on economy - what do you think?,2024-01-17T16:18:20.990090,event_33
Everyone's talking about economy today!,2024-01-17T16:35:46.893941,event_7
@user7788: Breaking: Amazon releases Quest 3 today !!!,2024-01-17T16:40:45.799497,event_43
NVIDIA announces new Xbox - game changer!,2024-01-17T16:43:11.267409,event_27
The new GPT-5 from SpaceX is incredible,2024-01-17T16:49:54.083355,event_11
Tech news: Amazon launches Quest 3 globally,2024-01-17T16:53:05.294072,event_19
Press conference: Harris discusses economy lol #politics1,2024-01-17T16:53:52.894393,event_1
@user2906: The new GPT-5 from OpenAI is incredible #technology3,2024-01-17T17:03:16.368295,event_3
@user3195: SpaceX CEO reveals plans for Quest 3,2024-01-17T17:10:22.515513,event_35
@user6874: OMG Curry just broke the record! #Liverpool,2024-01-17T17:10:47.216870,event_0
@user3874: 🤯 OMG Beyoncé just posted about economy!,2024-01-17T17:17:30.185916,event_18
Press conference: Pelosi discusses taxes #politics25,2024-01-17T17:19:41.036604,event_25
fomo New legislation on education proposed by Biden #politics1,2024-01-17T17:36:38.576383,event_1
Can't believe what happened with education! ... #social47,2024-01-17T17:43:09.515440,event_47
highkey Breaking: Pelosi announces new policy on healthcare #politics9,2024-01-17T17:47:54.490090,event_9
Meta stock surges after GPT-5 announcement,2024-01-17T17:48:05.388538,event_11
@user9624: btw Tesla CEO reveals plans for Pixel 8 #technology11,2024-01-17T17:54:04.824141,event_11
icymi Pelosi tweets about economy policy changes,2024-01-17T18:35:29.203911,event_9
@user9626: soccer finals are insane this year! Go Chiefs! 💪,2024-01-17T18:38:49.932213,event_0
highkey Just saw Oppenheimer - absolutely amazing! Must watch! #entertainment34,2024-01-17T18:43:59.459970,event_34
@user1618: My thoughts on education - thread 🧵,2024-01-17T18:52:41.981018,event_47
@user4242: Breaking: Harris announces new policy on economy #politics9,2024-01-17T18:55:18.696970,event_9
@user9113: DeSantis speaks about climate change at today's conference yolo #politics33,2024-01-17T18:57:50.451692,event_33
@user9503: Best performance by The Weeknd at Met Gala! #entertainment34,2024-01-17T19:26:20.870528,event_34
@user5201: Breaking: Pelosi announces new policy on healthcare,2024-01-17T19:35:45.833899,event_41
@user810: Zendaya announces new project at VMAs #entertainment18,2024-01-17T19:47:28.267470,event_18
@user4888: 😭 Breaking: Apple releases iPhone 15 today #technology11,2024-01-17T19:51:26.474603,event_11
Breaking: Amazon releases Quest 3 today #technology11,2024-01-17T19:54:20.764445,event_11
Drake announces new project at Grammy Awards,2024-01-17T19:55:35.438655,event_34
Amazon stock jumps after earnings report,2024-01-17T19:58:03.957127,event_38
Hot take: healthcare is overrated/underrated,2024-01-17T20:01:26.072328,event_7
Health advisory: cancer awareness week,2024-01-17T20:04:59.581356,event_13
Review: OpenAI's Xbox is worth the hype #technology43,2024-01-17T20:44:21.914800,event_43
Market update: Google leads energy gains #business38,2024-01-17T21:09:55.587693,event_38
Liverpool defeats PSG 4-1 in thrilling NFL game,2024-01-17T21:13:33.919537,event_48
goat Microsoft announces new Xbox - game changer! #technology35,2024-01-17T21:20:21.561655,event_35
Press conference: Newsom discusses economy,2024-01-17T21:31:22.438136,event_17
@user9582: CEO of Microsoft steps down - what's next? no cap,2024-01-17T21:45:56.983702,event_30
Biden's stance on immigration sparks debate #politics33,2024-01-17T21:54:12.972930,event_33
AOC tweets about infrastructure policy changes #politics1,2024-01-17T21:57:00.785702,event_1
@user4669: Amazon CEO reveals plans for PS5,2024-01-17T22:11:58.118216,event_27
Can't stop listening to The Weeknd's new song,2024-01-17T22:17:35.689539,event_34
@user6989: 🤯 Update on education: here's what we know,2024-01-17T22:21:20.583782,event_7
Tesla announces new iPhone 15 - game changer! #technology35,2024-01-17T22:25:20.301749,event_35
@user1003: Market update: Amazon leads healthcare gains,2024-01-17T22:29:54.875275,event_30
Market update: Meta leads finance gains,2024-01-17T22:34:20.917823,event_46
McConnell's stance on climate change sparks debate,2024-01-17T22:34:59.662200,event_1
Tech news: NVIDIA launches Xbox globally,2024-01-17T22:58:27.957542,event_11
@user734: Major announcement from Harris regarding economy #politics33,2024-01-17T23:23:43.596478,event_33
🔥 Just got my new GPT-5 from Apple! Amazing!,2024-01-17T23:28:43.015083,event_11
🎉 New album by Beyoncé is fire! 🔥 #rock,2024-01-18T00:20:18.607548,event_34
The new iPhone 15 from Google is incredible,2024-01-18T00:26:40.095540,event_35
@user7200: 🤯 Dune breaks box office records this weekend #entertainment2,2024-01-18T00:34:34.122256,event_2
McConnell's stance on foreign policy sparks debate yolo #politics25,2024-01-18T00:37:18.844156,event_25
@user4068: Breaking: Trump announces new policy on foreign policy #politics25,2024-01-18T00:44:07.957353,event_25
@user577: Health experts discuss flu prevention goated #health13,2024-01-18T00:47:40.434887,event_13
Breaking: diabetes research breakthrough announced,2024-01-18T00:48:07.271530,event_45
Hot take: education is overrated/underrated #social39,2024-01-18T00:48:56.015594,event_39
@user7702: Can't stop listening to Taylor Swift's new song tl;dr #entertainment34,2024-01-18T00:49:03.731288,event_34
@user7753: New album by Beyoncé is fire! 🔥 #rock,2024-01-18T00:58:06.675726,event_34
@user2326: Breaking: Google to acquire WhatsApp for $5B 💪 #business22,2024-01-18T01:04:31.656172,event_22
@user8457: Relief efforts underway in Turkey after tsunami,2024-01-18T01:17:56.370207,event_44
New album by Morgan Wallen is fire! 🔥 #country,2024-01-18T01:21:52.989191,event_34
!!! Just saw Top Gun - absolutely amazing! Must watch! #entertainment34,2024-01-18T01:23:24.031651,event_34
@user1597: 😱 Tech news: NVIDIA launches GPT-5 globally,2024-01-18T01:24:56.532686,event_43
😱 Just got my new Pixel 8 from Amazon! Amazing! #technology11,2024-01-18T01:25:05.050162,event_11
Tesla reports record profits this quarter #business38,2024-01-18T01:25:23.212085,event_38
@user1335: tbh soccer finals are insane this year! Go Liverpool!,2024-01-18T01:26:25.662663,event_8
Relief efforts underway in Japan after hurricane,2024-01-18T01:29:57.349478,event_12
@user7053: Update: storm in Turkey causes major damage yolo #disaster12,2024-01-18T01:30:18.189234,event_12
basketball finals are insane this year! Go Warriors!,2024-01-18T01:31:12.826803,event_48
McConnell's stance on healthcare sparks debate,2024-01-18T01:32:56.436515,event_41
OMG Zendaya just posted about infrastructure!,2024-01-18T01:35:27.039851,event_34
@user9611: ❤️ New album by SZA is fire! 🔥 #latin,2024-01-18T01:39:31.621310,event_34
@user5790: Relief efforts underway in California after hurricane,2024-01-18T01:41:21.843665,event_28
Doctors recommend regular checkups for flu,2024-01-18T01:44:14.185679,event_45
New legislation on climate change proposed by Harris #politics25,2024-01-18T01:50:00.121003,event_25
Trending: #News goes viral on social media,2024-01-18T01:51:35.720277,event_15
Hot take: immigration is overrated/underrated,2024-01-18T01:56:07.071572,event_7
??? Just got my new Model Y from Meta! Amazing! #technology35,2024-01-18T02:03:16.906592,event_35
@user5115: Bad Bunny announces new project at Golden Globes #entertainment34,2024-01-18T02:05:28.182669,event_34
Lakers wins the championship game against Man City! bussin #sports16,2024-01-18T02:08:04.298303,event_16
@user3506: !!! Newsom's stance on taxes sparks debate #politics1,2024-01-18T02:24:38.238003,event_1
Can't believe what happened with infrastructure!,2024-01-18T02:28:05.340488,event_39
@user7764: Press conference: Biden discusses economy omg #politics1,2024-01-18T02:39:42.940878,event_1
